[2026-05-13--22-43-36 INFO actix_server::builder] starting 5 workers
[2026-05-13--22-43-36 INFO actix_server::server] Tokio runtime found; starting in existing Tokio runtime
[2026-05-13--22-43-36 INFO actix_server::server] starting service: "actix-web-service-127.0.0.1:18488", workers: 5, listening on: 127.0.0.1:18488
[2026-05-13--22-43-36 INFO parity_ws] Listening for new connections on 127.0.0.1:8900.
[2026-05-13--22-49-18 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-18 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-18 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-18 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-18 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-18 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-18 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-18 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-19 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-19 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-19 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-19 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-19 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-19 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-19 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-19 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-19 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-20 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-20 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-20 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-20 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-20 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-20 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-20 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-20 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-20 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-21 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-21 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-21 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-21 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-21 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-21 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-21 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-21 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-21 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-22 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-22 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-22 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-22 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-22 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-22 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-22 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-22 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-22 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-22 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-23 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-23 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-23 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-23 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-23 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-23 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-23 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-23 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-24 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-24 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-24 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-24 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-24 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-24 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-24 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-24 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-24 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-24 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-25 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-25 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-25 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-25 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-25 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-25 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-25 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-25 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-25 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-26 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-26 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-26 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-26 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-26 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-26 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-26 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-26 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-26 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-27 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-27 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-27 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-27 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-27 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-27 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-27 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-27 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-27 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-27 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-28 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-28 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-28 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-28 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-28 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-28 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-28 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-28 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-28 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-28 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-28 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-28 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-29 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-49-42 INFO parity_ws::io] Accepted a new tcp connection from 127.0.0.1:48452.
[2026-05-13--22-49-42 WARN surfpool::cli::simnet] Websocket method 'slots_updates_subscribe' is uninmplemented
[2026-05-13--22-50-03 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-03 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-03 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-03 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-04 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-04 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-04 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-04 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-04 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-04 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-04 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-04 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-05 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-05 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-05 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-05 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-05 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-05 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-05 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-05 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-10 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-10 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-10 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-10 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-10 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-10 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-10 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-10 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-11 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-11 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-11 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-11 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-11 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-11 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-11 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-11 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-12 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-12 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-12 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-12 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-12 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-12 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-12 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-12 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-12 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-12 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-13 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-13 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-13 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-13 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-13 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-13 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-13 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-13 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-13 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-13 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-14 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-14 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-14 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-14 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-14 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-14 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-14 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-14 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-14 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-14 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-15 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-15 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-15 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-15 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-15 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-15 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-15 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-15 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-15 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-15 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-15 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-16 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-16 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-16 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-16 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-16 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-16 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-16 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-16 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-16 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-17 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-17 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-17 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-17 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-17 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-17 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-17 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-17 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-18 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-18 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-18 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-18 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-18 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-18 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-18 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-18 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-18 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-35 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-36 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-36 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-36 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-36 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-37 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-37 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-37 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-37 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-37 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-38 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-38 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-38 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-38 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-39 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-39 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-39 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-39 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-40 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-40 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-40 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-40 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-40 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-40 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-40 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-40 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-40 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-41 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-41 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-41 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-41 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-41 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-41 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-41 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-41 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-41 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-42 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-42 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-42 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-42 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-42 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-42 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-42 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-42 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-42 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-50-42 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
